,Country,Year,Homicide,Inequality,Compulsory education duration (years),GDP per capita (constant 2010 US$),Lower secondary completion rate total (% of relevant age group),Research and development expenditure (% of GDP),School enrollment tertiary (% gross),Unemployment total (% of total labor force) (national estimate),Urban population (% of total population),Unsentenced,Police personel
559,Romania,2007,1.801827843,0.359,10.0,8024.2540930000005,88.74555206,0.51148,58.27952957,6.409999847000001,53.43600000000001,10.02721977,361.92
560,Romania,2008,1.449865314,0.345,10.0,8918.493731999999,91.62953949,0.55215,65.79338074,5.7899999620000004,53.567,11.87242508,266.63
561,Romania,2009,1.2501214390000002,0.335,10.0,8496.918085,92.83528137,0.44395,68.59246063,6.860000134,53.698,16.49947548,486.53
562,Romania,2010,1.299344564,0.335,10.0,8214.076893000001,90.79528046,0.45688,63.99544144,6.9600000379999996,53.82899999999999,16.39286232,489.98
563,Romania,2011,1.008028926,0.34,10.0,8411.916545999999,105.90724180000001,0.49832,58.18540955,7.179999828,53.96,10.79364014,345.91
564,Romania,2012,1.048079821,0.34600000000000003,10.0,8621.872961,86.86118317,0.48383000000000004,49.71393967,6.7899999620000004,53.974,9.991514206,368.93
565,Romania,2013,1.0828112159999999,0.35,10.0,8980.284574,87.29103851,0.38787,46.84502029,7.099999905,53.937,5.518334866,319.28
566,Romania,2014,1.622086085,0.374,10.0,9339.275429000001,89.94735718,0.38225,47.13710022,6.8000001910000005,53.9,5.30905962,319.71
567,Romania,2015,1.701364635,0.34700000000000003,10.0,9660.429691,90.83973694,0.48793000000000003,46.72668839,6.809999942999999,53.887,5.241053104,342.8
568,Romania,2016,1.5457449580000002,0.331,10.0,10172.95065,89.04149628,0.48033000000000003,48.24060822,5.900000095,53.9,5.275056362,188.88
569,Romania,2017,1.297448057,0.35100000000000003,10.0,10981.64036,86.53457642,0.5039,49.38187027,4.929999828,53.93600000000001,5.258054733,191.55
570,Russian Federation,2003,28.88026209,0.51,8.0,7767.405042,89.46618652,1.28603,70.6703186,8.210000037999999,73.373,20.26000023,192.17
571,Russian Federation,2004,27.24585173,0.51,9.0,8360.25165,83.77629089,1.15133,70.59243774,7.760000229,73.418,19.20586014,192.17
572,Russian Federation,2005,24.803698,0.43,9.0,8929.301054000001,80.33177948,1.06797,72.56594086,7.1199998860000004,73.46300000000001,19.56154633,192.17
573,Russian Federation,2006,20.11390843,0.5,9.0,9693.197844,74.9905777,1.07294,72.79666901,7.059999942999999,73.508,18.27832222,192.17
574,Russian Federation,2007,17.71317922,0.48,9.0,10535.1258,72.17082214,1.11611,74.02127075,6.0,73.553,17.31210709,425.68
575,Russian Federation,2008,12.69679367,0.5,9.0,11087.82105,71.61820984,1.04435,74.89585876,6.2100000379999996,73.598,15.91175652,430.66
576,Russian Federation,2009,12.32078522,0.42,9.0,10219.894240000001,71.50826263,1.2519200000000001,75.32708740000001,8.300000191,73.642,15.17272282,367.77
577,Russian Federation,2010,11.63234219,0.359,9.0,10674.99578,71.563236235,1.1302,75.11147308,7.3699998860000004,73.687,14.49934387,322.65
578,Russian Federation,2011,11.25585197,0.3649,9.0,11125.34459,86.11064148,1.01261,76.18489075,6.5399999620000004,73.732,14.83931732,349.04
579,Russian Federation,2012,11.283117800000001,0.40714829999999996,9.0,11553.57642,86.63552094,1.02675,75.90708923,5.440000057000001,73.791,16.18842316,496.72
580,Russian Federation,2013,11.10892038,0.3519,11.0,11731.38178,91.08609772,1.02524,77.85031891,5.4600000379999996,73.863,8.548370361,321.34
581,Russian Federation,2014,11.41673426,0.3437,11.0,11608.75864,96.0001297,1.0720299999999998,78.46309662,5.159999847,73.95,8.964206696,327.84
582,Russian Federation,2015,11.48118304,0.3376,11.0,11355.2363,95.43933105,1.10076,79.93813324,5.570000172,74.05,9.648420333999999,330.58
583,Russian Federation,2016,10.91995124,0.3391,11.0,11356.40004,95.93125153,1.09728,80.63262177,5.559999942999999,74.164,9.306313515,329.21
584,Russian Federation,2017,9.134193423,0.326,11.0,11550.52512,95.68529129000001,1.10656,81.90930939,5.210000038,74.292,9.4773669245,329.895
585,Serbia,2003,1.894055164,0.28,8.0,4195.2873549999995,95.10050964,0.5213800000000001,39.61336136,15.19999981,53.437,32.22999954,257.34
586,Serbia,2004,1.7743842319999998,0.35473649999999995,8.0,4584.731171,95.10050964,0.30444,40.93379974,18.5,53.661,31.04000092,257.34
587,Serbia,2005,1.598900479,0.3646042,8.0,4852.840284000001,95.10050964,0.3953,44.20524979,20.85000038,53.883,29.04184151,416.62
588,Serbia,2006,1.705679903,0.2969,8.0,5120.808902000001,95.10050964,0.43985,46.81958008,20.85000038,54.105,26.87854385,270.85
589,Serbia,2007,1.878875387,0.287067,8.0,5472.709344,95.10050964,0.57877,47.99300003,18.05999947,54.328,24.71525002,343.735
590,Serbia,2008,1.545235955,0.27561420000000003,8.0,5806.890325,95.19114685,0.66966,48.66537857,13.69999981,54.55,25.11081314,506.98
591,Serbia,2009,1.70668246,0.2797415,8.0,5670.955192,95.53898621,0.8173,49.84967041,16.13999939,54.772,24.53758621,238.49
592,Serbia,2010,1.4458488459999999,0.2865,8.0,5735.4228570000005,94.59861755,0.70228,49.08272171,19.21999931,54.993,29.72080994,372.735
593,Serbia,2011,1.506064251,0.2538,8.0,5898.596188,97.79564667,0.68334,51.59376907,22.96999931,55.215,28.54561806,276.62
594,Serbia,2012,1.2415946279999999,0.38,8.0,5886.894618,102.6659012,0.85316,53.50003052,24.0,55.356,24.76041412,367.44
595,Serbia,2013,1.5921260169999998,0.38299999999999995,8.0,6086.72664,96.01579285,0.68367,56.38087845,22.14999962,55.468999999999994,18.88146782,190.63
596,Serbia,2014,1.348574624,0.4,8.0,6018.165914,96.28230286,0.72309,58.05496979,19.21999931,55.583,15.48405838,248.55
597,Serbia,2015,1.171596403,0.39799999999999996,8.0,6157.246684000001,101.8180695,0.8114600000000001,58.28768921,17.65999985,55.696000000000005,15.28219414,219.59
598,Serbia,2016,1.389208426,0.37799999999999995,8.0,6396.220804,95.14308929,0.8395100000000001,62.13697052,15.26000023,55.81,15.383126260000001,205.56
599,Serbia,2017,1.064598115,0.35600000000000004,8.0,6565.463903,94.93034363,0.8735299999999999,66.48674011,13.47999954,55.942,15.3326602,216.1
600,Slovenia,2003,1.056415081,0.3086603,9.0,20305.51678,96.27454376,1.24528,68.98806763,6.480000018999999,51.082,23.36448669,298.7
601,Slovenia,2004,1.35662985,0.23800000000000002,9.0,21177.10169,96.27454376,1.36806,72.36907196,6.010000229,51.308,27.18893814,263.34
602,Slovenia,2005,1.002516819,0.237,9.0,21943.36143,96.27454376,1.41229,79.24755096,6.510000229,51.533,23.76325226,281.02
603,Slovenia,2006,0.599272782,0.23199999999999998,9.0,23130.38375,96.01061249,1.53291,82.57848358,5.9499998089999995,51.758,20.83012962,257.85
604,Slovenia,2007,1.1927670609999999,0.23399999999999999,9.0,24606.93237,96.142578125,1.42382,84.57386017,4.820000172,51.983000000000004,19.68562889,269.435
605,Slovenia,2008,0.49430340000000006,0.22699999999999998,9.0,25430.34911,96.0765953075,1.62564,85.51544952,4.3699998860000004,52.208999999999996,16.99544716,431.16
606,Slovenia,2009,0.639195361,0.23800000000000002,9.0,23299.20458,101.2435074,1.8162900000000002,86.44242859,5.860000134,52.433,24.90842438,509.91
607,Slovenia,2010,0.734093659,0.23800000000000002,9.0,23509.54314,99.2858963,2.05763,89.15319061,7.239999771,52.658,6.735751152000001,333.84
608,Slovenia,2011,0.780001541,0.237,9.0,23662.83082,97.96251678,2.42358,86.01754761,8.170000076,52.883,6.991358757,326.34
609,Slovenia,2012,0.680329629,0.244,9.0,22989.92971,96.22952271,2.5731900000000003,87.01795959,8.840000153,53.108000000000004,5.6644878389999995,310.43
610,Slovenia,2013,0.5816433360000001,0.25,9.0,22722.43708,94.52288818,2.5801,85.28806305,10.10000038,53.332,4.852941036,340.14
611,Slovenia,2014,0.773885991,0.245,9.0,23328.47494,94.02603912,2.36743,82.23113251,9.670000076,53.556999999999995,3.613666058,399.42
612,Slovenia,2015,0.965624259,0.244,9.0,23826.1315,98.99796295,2.19504,80.26098633,8.960000037999999,53.781000000000006,12.22301674,369.78
613,Slovenia,2016,0.482112424,0.237,9.0,24568.63634,96.65590668,2.01191,77.84908295,8.0,54.02,7.918341399,194.98
614,Slovenia,2017,0.9150474740000001,0.23399999999999999,9.0,25729.5753,97.95059204,1.8658099999999997,78.58899689,6.559999942999999,54.273,10.0706790695,198.37
615,Spain,2003,1.3780489480000002,0.31,10.0,30037.624860000004,79.47364044,1.02219,63.96755981,11.27999973,76.778,21.88391304,241.67
616,Spain,2004,1.2006923840000001,0.322,10.0,30445.748860000003,79.47364044,1.03849,66.09031677,11.09000015,77.02199999999999,22.083368300000004,334.39
617,Spain,2005,1.1767614240000002,0.319,10.0,31028.996769999998,79.47364044,1.0957700000000001,67.15335083,9.149999618999999,77.263,22.47191048,157.33
618,Spain,2006,1.06419699,0.319,10.0,31760.602539999996,79.47364044,1.1721700000000002,68.53449249,8.449999809,77.502,23.53134155,329.48
619,Spain,2007,1.060994622,0.324,10.0,32301.968999999997,79.47364044,1.23448,68.75184631,8.229999542,77.74,24.04918098,131.96
620,Spain,2008,0.883461047,0.32899999999999996,10.0,32072.76459,79.47364044,1.3170600000000001,69.74542236,11.25,77.976,24.26520538,225.08
621,Spain,2009,0.884432076,0.335,10.0,30593.609839999997,79.47364044,1.35134,71.5843277,17.86000061,78.21,20.47871399,178.52
622,Spain,2010,0.854445688,0.34,10.0,30502.71971,77.75878906,1.34961,75.91094971,19.86000061,78.442,18.71660614,194.66
623,Spain,2011,0.817683334,0.342,10.0,30146.999239999997,78.61621475,1.32508,80.0379715,21.38999939,78.673,17.23805237,460.37
624,Spain,2012,0.773430388,0.337,10.0,29235.82869,78.187501905,1.28788,82.27033234,24.79000092,78.902,15.94530392,469.37
625,Spain,2013,0.643504017,0.34700000000000003,10.0,28910.755839999998,78.40185832750001,1.2685899999999999,83.72563934,26.09000015,79.133,13.91747189,273.41
626,Spain,2014,0.69049661,0.33,10.0,29398.610310000004,88.01181793,1.23535,85.4462738,24.44000053,79.366,13.2196188,398.47
627,Spain,2015,0.647070029,0.345,10.0,30549.791810000002,91.04118347,1.21832,85.61177826,22.05999947,79.602,12.47119141,396.48
628,Spain,2016,0.630439538,0.32,10.0,31449.28417,91.93804932,1.18526,86.51608276,19.62999916,79.84,12.845405105,397.475
629,Spain,2017,0.6581285029999999,0.332,10.0,32308.592010000004,95.34044647,1.2058,88.85301208,17.21999931,80.08,12.6582982575,270.69
630,Sweden,2003,0.949567997,0.23,9.0,47212.70854,93.69757843,3.6097699999999997,81.41976166,5.5500001910000005,84.196,20.74019241,251.73
631,Sweden,2004,1.1901249,0.23399999999999999,9.0,49066.89619,93.69757843,3.3873699999999998,83.76122284,6.690000057000001,84.258,21.29023552,251.73
632,Sweden,2005,0.918281062,0.24,9.0,50268.17571,93.69757843,3.38312,81.95384216,7.489999771,84.319,20.04879951,251.73
633,Sweden,2006,1.000421056,0.23399999999999999,9.0,52316.96324,93.69757843,3.49609,79.32479858,7.070000172,84.43,21.58983421,332.97
634,Sweden,2007,1.211401449,0.251,9.0,53716.4434,93.69757843,3.25273,74.83711243,6.159999847000001,84.588,20.52458,249.44
635,Sweden,2008,0.8877886079999999,0.263,9.0,53059.45393,93.69757843,3.4910400000000004,70.73696136,6.230000018999999,84.74600000000001,19.46840096,307.32
636,Sweden,2009,0.998594988,0.255,9.0,50326.22205,93.69757843,3.4459800000000005,70.74315643,8.350000381000001,84.902,19.83255577,340.78
637,Sweden,2010,0.969099878,0.26,9.0,52869.04429,93.39112854,3.2126200000000003,73.67311096,8.609999657000001,85.056,21.50160599,282.15
638,Sweden,2011,0.855630338,0.26,9.0,54147.9404,92.54730988,3.24522,72.82540131,7.8000001910000005,85.29700000000001,22.80701637,150.99
639,Sweden,2012,0.712577848,0.26,9.0,53432.64485,94.76467896,3.2777199999999995,68.81764984,7.980000018999999,85.62,22.93519592,140.32
640,Sweden,2013,0.904552457,0.26899999999999996,9.0,53611.10179,97.7388382,3.30252,63.21715927,8.050000191,85.936,23.51913261,324.35
641,Sweden,2014,0.8976348559999999,0.267,9.0,54492.599120000006,104.4557419,3.14261,62.18059158,7.9499998089999995,86.24700000000001,24.2546463,206.76
642,Sweden,2015,1.146959395,0.276,9.0,56339.9943,105.79422759999999,3.26418,62.28247833,7.429999828,86.553,22.56900597,153.94
643,Sweden,2016,1.077673523,0.28,9.0,56788.543079999996,108.24790949999999,3.26923,63.54801941,6.989999771,86.852,23.411826135,180.35
644,Sweden,2017,1.1408500540000002,0.27,9.0,57467.249970000004,109.6091614,3.39676,66.98824309999999,6.71999979,87.146,22.9904160525,167.14499999999998
645,Switzerland,2003,1.0043527,0.3039,11.0,67385.29779,97.50998688,2.6726900000000002,44.03966904,4.1199998860000004,73.42699999999999,42.389431,142.36
646,Switzerland,2004,1.065031361,0.3039,11.0,68781.61265,97.50998688,2.6726900000000002,45.60078049,4.320000172,73.452,40.79893112,142.36
647,Switzerland,2005,1.0153221590000001,0.276,11.0,70471.43866,98.02413940000001,2.6726900000000002,45.80414963,4.440000057,73.47800000000001,30.61756516,496.72
648,Switzerland,2006,0.8045094359999999,0.304,11.0,72823.83732,97.76706314,2.6726900000000002,46.53779984,4.0,73.50399999999999,42.05137634,355.56
649,Switzerland,2007,0.676663059,0.311,11.0,75143.70226,97.89560127000001,2.6726900000000002,47.24253082,3.650000095,73.53,41.58772278,336.27
650,Switzerland,2008,0.7083986959999999,0.307,11.0,75793.63316,96.18022156,2.7147200000000002,48.83327866,3.349999905,73.556,44.31454086,158.42
651,Switzerland,2009,0.661143997,0.29600000000000004,11.0,73189.19264,93.28114319,2.6937050000000005,50.14809036,4.1199998860000004,73.581,44.97769928,167.31
652,Switzerland,2010,0.665926123,0.297,11.0,74605.72107999999,93.32449341,2.7042125000000006,52.93772888,4.8000001910000005,73.607,44.50997543,157.22
653,Switzerland,2011,0.581763878,0.28800000000000003,11.0,75029.75789,94.79602814,2.6989587500000005,54.48451996,4.400000095,73.631,42.76573181,162.265
654,Switzerland,2012,0.561937641,0.285,11.0,74984.13715,96.17462921,3.18623,55.52046967,4.480000018999999,73.653,45.1163559,159.7425
655,Switzerland,2013,0.7029334279999999,0.295,11.0,75499.70682,94.97170258,2.9425943750000005,56.27014923,4.75,73.67399999999999,43.82140732,160.67
656,Switzerland,2014,0.49963423100000004,0.29600000000000004,11.0,76410.85671000001,95.65590668,3.0644121875000003,57.22972107,4.829999924,73.696,42.49118042,160.20625
657,Switzerland,2015,0.68701393,0.294,11.0,76553.28226,96.94525909,3.3716,57.70735168,4.8000001910000005,73.718,42.41305161,146.96
658,Switzerland,2016,0.5369982870000001,0.301,11.0,77026.33561000001,98.39038086,3.21800609375,58.04695129,4.920000076,73.73899999999999,42.452116015,153.583125
659,Switzerland,2017,0.532179285,0.297,11.0,77684.04821000001,96.31986237,3.3728599999999997,59.56298828,4.8000001910000005,73.76100000000001,42.4325838125,150.27156250000002
660,Turkey,2003,4.292670102,0.42184340000000004,8.0,8405.290428,87.02439117,0.46945,30.6,10.53999996,66.602,49.1018219,278.61
661,Turkey,2004,4.348544335,0.43,8.0,9101.755567,87.02439117,0.50215,30.6,10.84000015,67.225,54.93656921,129.54
662,Turkey,2005,4.867204044,0.449,8.0,9789.819592,91.46949768,0.56931,32.8,10.64000034,67.84,55.365760800000004,149.77
663,Turkey,2006,4.607543669,0.43200000000000005,8.0,10340.0717,90.47634125,0.5574899999999999,36.6,8.720000267,68.45,62.45533371,624.5
664,Turkey,2007,5.1723255319999994,0.43,8.0,10732.787409999999,92.96333313,0.69182,38.5,8.869999886,69.053,58.15919495,254.59
665,Turkey,2008,4.625197668,0.442,8.0,10691.68943,96.58486938,0.69292,39.9,9.710000037999999,69.65100000000001,55.96654892,173.19
666,Turkey,2009,5.1765664860000005,0.435,8.0,10047.20357,93.27037811,0.8094,46.2,12.55000019,70.241,32.57246399,236.33
667,Turkey,2010,4.236316091,0.433,8.0,10742.43007,101.8682404,0.79892,56.0,10.65999985,70.825,27.40985489,199.39
668,Turkey,2011,4.167843653,0.428,8.0,11763.935159999999,96.11074829,0.79988,60.7,8.800000191,71.402,27.77089119,296.16
669,Turkey,2012,4.308044123,0.42100000000000004,12.0,12127.58618,95.32122803,0.8321700000000001,69.3,8.149999618999999,71.97399999999999,22.86479568,147.31
670,Turkey,2013,4.237943888,0.41200000000000003,12.0,12935.6872,94.67233276,0.81821,79.0,8.729999542,72.531,19.50617027,318.44
671,Turkey,2014,4.2729940055,0.419,12.0,13345.5911,96.86766052,0.86077,86.3,9.880000114,73.077,13.99394989,283.03
672,Turkey,2015,2.846067371,0.426,12.0,13923.68289,94.90615845,0.8815,94.7,10.23999977,73.611,14.62693691,329.61
673,Turkey,2016,3.33843314,0.419,12.0,14153.4629,95.886909485,0.9446399999999999,90.5,10.84000015,74.134,14.3104434,306.32
674,Turkey,2017,3.085687267,0.43,12.0,14975.087280000002,87.50611877,0.96105,92.6,10.81999969,74.64399999999999,14.468690155,124.87
675,Uganda,2003,8.221535905,0.428,7.0,611.0479941000001,19.14423943,0.25611999999999996,3.796380043,3.599999905,16.061,61.51960373,242.41
676,Uganda,2004,7.639450735,0.428,7.0,632.1855825,18.95763016,0.26056,3.668989897,3.599999905,16.507,60.15418625,244.1
677,Uganda,2005,9.001397528,0.42944740000000003,7.0,651.2573466,19.050934795,0.21514,3.73268497,1.899999976,16.96,60.47354507,266.36
678,Uganda,2006,9.435984667,0.42872370000000004,7.0,699.0978263,20.77218056,0.30033000000000004,3.574219942,2.7499999405,17.425,58.97529221,260.25
679,Uganda,2007,8.9702569,0.42908555000000004,7.0,734.3935205,22.57990074,0.38821,3.653452456,2.32499995825,17.899,58.40909958,256.2
680,Uganda,2008,9.177919338999999,0.42890462500000004,7.0,773.5483389,23.942819600000004,0.32632,3.8880999089999997,2.537499949375,18.384,55.89226532,163.42
681,Uganda,2009,10.29254121,0.44195559999999995,7.0,800.4026508,25.42012024,0.35331,4.3203301430000005,3.599999905,18.878,55.18558121,134.99
682,Uganda,2010,9.744615822,0.43543011249999997,7.0,819.0073159,27.99541092,0.47556000000000004,4.063210011000001,3.0687499271874996,19.383,55.60998917,145.67
683,Uganda,2011,11.21075831,0.43869285625,7.0,867.8584481,27.10889053,0.414435,4.55328989,3.3343749160937497,19.898,51.49120712,242.68
684,Uganda,2012,11.76548886,0.4100997,7.0,872.9414913999999,25.75736046,0.44499750000000005,3.91012001,3.549999952,20.424,53.81119919,131.55
685,Uganda,2013,10.80558054,0.4,7.0,875.4732809000001,29.68144035,0.42971625,4.23170495,1.9099999669999999,20.958000000000002,55.07480621,130.79
686,Uganda,2014,12.1181647,0.40504985000000004,7.0,889.8416619999999,30.05451012,0.17043,4.836639881,2.7299999594999997,21.504,54.18616104,132.45
687,Uganda,2015,11.46187262,0.40252492500000003,7.0,903.8472314999999,29.867975235,0.300073125,4.5341724155000005,2.31999996325,22.06,51.70999908,131.62
688,Uganda,2016,11.30414498,0.419,7.0,913.0915832999999,28.86174011,0.2352515625,4.68540614825,2.524999961375,22.624000000000002,52.94808006,381.01
689,Uganda,2017,11.50204627,0.41076246250000004,7.0,912.9865632000001,26.42557907,0.26766234375,4.609789281875001,9.43999958,23.195999999999998,52.329039570000006,374.84
690,Ukraine,2003,8.492624688,0.268,11.0,2353.604368,105.0823593,1.11287,60.84936142,9.06000042,67.42699999999999,13.04636574,388.78
691,Ukraine,2004,7.3849755120000005,0.2893402,11.0,2658.688636,102.41529849999999,1.0825799999999999,65.71183014,8.590000153,67.597,11.90854359,388.78
692,Ukraine,2005,6.46182538,0.2902071,11.0,2758.518075,103.4621887,1.03197,70.30892181,7.179999828,67.79,11.20855618,333.2
693,Ukraine,2006,6.346632059,0.29794390000000004,11.0,2983.854155,99.72619629,0.95,75.3947525,6.809999942999999,67.969,11.586872099999999,191.19
694,Ukraine,2007,5.7067251820000005,0.2701269,11.0,3229.6531800000002,98.88372803,0.85403,78.89259338,6.349999905,68.14699999999999,12.30275917,449.23
695,Ukraine,2008,5.342437112,0.26638229999999996,11.0,3322.005127,101.82141109999999,0.8472700000000001,81.24918365,6.360000134,68.325,13.71603203,199.67
696,Ukraine,2009,4.872643245,0.2531666,11.0,2844.321234,62.30350876,0.8572700000000001,81.96871185,8.840000153,68.502,15.82157612,429.12
697,Ukraine,2010,4.341361518,0.24818979999999996,11.0,2965.139715,116.36737820000002,0.8334600000000001,80.17552948,8.100000381000001,68.596,25.5559082,139.04
698,Ukraine,2011,4.6070023815,0.24551839999999997,11.0,3138.465137,104.3105316,0.7378,82.19396973,7.849999905,68.689,24.431762699999997,284.08
699,Ukraine,2012,5.139283719,0.24740660000000003,11.0,3153.735454,100.3109589,0.75167,81.71401978,7.53000021,68.782,22.53000069,156.63
700,Ukraine,2013,4.87314305025,0.2455499,11.0,3160.0805179999998,97.94136809999999,0.76175,80.15564728,7.170000076,68.875,23.96000099,220.355
701,Ukraine,2014,6.306591685,0.24025370000000001,11.0,3123.900089,94.37716675,0.6503399999999999,82.67118073,9.270000458,68.968,25.38999939,160.33
702,Ukraine,2015,5.589867367625001,0.2545754,11.0,2828.885069,96.159267425,0.6147699999999999,81.41341400499999,9.140000342999999,69.061,26.8200016,278.82
703,Ukraine,2016,5.948229526312501,0.25002199999999997,11.0,2903.795409,95.2682170875,0.48339,82.0422973675,9.350000381000001,69.154,26.105000495,516.16
704,Ukraine,2017,6.183730571,0.2604905,11.0,2988.504215,95.71374225625,0.44838999999999996,81.72785568625,9.5,69.24600000000001,26.462501047499998,513.61
705,Uruguay,2003,5.9271989529999995,0.474,9.0,8041.240177,74.27339935,0.36539,42.44367981,16.65999985,92.82799999999999,85.23685455,384.65
706,Uruguay,2004,6.021401264,0.47600000000000003,9.0,8449.209088,72.68472290000001,0.36539,43.63362885,12.97999954,93.07799999999999,81.56660461,370.79
707,Uruguay,2005,5.719792197,0.46299999999999997,9.0,9078.637456,70.45678711,0.36539,45.33480072,12.01000023,93.319,70.82540894,349.59
708,Uruguay,2006,6.074451728,0.462,9.0,9440.50698,68.1876297,0.36539,46.05366135,10.84000015,93.553,60.08421707,254.72
709,Uruguay,2007,5.822760571,0.47,9.0,10038.89509,65.79113007,0.42472,50.69181061,9.399999618999999,93.779,61.09999847,262.49
710,Uruguay,2008,6.61632868,0.456,14.0,10732.011279999999,69.6182785,0.37973,50.93381119,8.029999733,93.99799999999999,62.30000305,613.08
711,Uruguay,2009,6.746921195,0.44799999999999995,14.0,11155.84525,73.06481934,0.41252,50.8128109,7.739999771,94.209,63.5,516.62
712,Uruguay,2010,6.102510871000001,0.43799999999999994,14.0,11992.01663,74.28864288,0.34115,51.23524094,7.159999847000001,94.414,64.75862122,354.27
713,Uruguay,2011,5.906927015,0.415,14.0,12574.90357,73.67673110999999,0.3487,51.02402592,6.309999942999999,94.61200000000001,63.26350403,519.82
714,Uruguay,2012,7.901804541000001,0.392,14.0,12981.14011,73.982686995,0.3276,51.12963343,6.4499998089999995,94.73899999999999,67.16925049,378.57
715,Uruguay,2013,7.670892739,0.39899999999999997,14.0,13541.20711,73.8297090525,0.32113,59.87363052,6.440000057000001,94.84299999999999,63.32557297,518.45
716,Uruguay,2014,7.881335322000001,0.39399999999999996,14.0,13934.576169999998,73.90619802375,0.33579000000000003,60.7204895,6.5500001910000005,94.945,65.54181671,379.96
717,Uruguay,2015,8.587306086,0.39399999999999996,14.0,13938.79007,73.867953538125,0.36446,59.6962204,7.489999771,95.045,69.36775208,372.06
718,Uruguay,2016,7.826785069,0.392,14.0,14124.14386,73.8870757809375,0.40845,62.54457092,7.840000152999999,95.14399999999999,67.454784395,674.03
719,Uruguay,2017,8.263873633,0.392,14.0,14437.38469,73.87751465953124,0.48393,63.12577057,7.889999866,95.24,68.4112682375,680.54
